SpeciesCat,SciName
42,Metagrapsus messor
42,Varuna litterata
42,Varuna yui
42,Episesarma versicolor
42,Episesarma chengtongense
42,Episesarma mederi
42,Episesarma palawanense
42,Episesarma singaporense
42,Plagusia tuberculata
42,Neosarmatium meinerti
42,Carcinoplax longimanus
42,Mithrax spinosissimus
42,Mithrax armatus
42,Stenocionops ovata
42,Maja squinado
42,Maja crispata
42,Maja goltziana
42,Maja spp
42,Maiopsis panamensis
42,Schizophrys aspera
42,Schizophrys dama
42,Chionoecetes opilio
42,Chionoecetes bairdi
42,Chionoecetes japonicus
42,Chionoecetes spp
42,Jacquinotia edwardsii
42,Hyas araneus
42,Hyas coarctatus
42,Hyas spp
42,Erimacrus isenbeckii
42,Libinia emarginata
42,Chaceon eldorado
42,Chaceon maritae
42,Chaceon macphersoni
42,Chaceon bicolor
42,Chaceon granulatus
42,Chaceon australis
42,Chaceon karubar
42,Chaceon poupini
42,Chaceon affinis
42,Chaceon quinquedens
42,Chaceon notialis
42,Chaceon fenneri
42,Chaceon spp
42,Geryon longipes
42,Geryon trispinosus
42,Geryon spp
42,Geryonidae
42,Plagusia depressa
42,Percnon gibbesi
42,Platymaia turbynei
42,Inachus dorsettensis
42,Macropodia rostrata
42,Pseudocarcinus gigas
42,Somanniathelphusa sinensis
42,Somanniathelphusa spp
42,Ebalia tumefacta
42,Brachyura
43,Panulirus longipes
43,Panulirus japonicus
43,Panulirus interruptus
43,Panulirus versicolor
43,Panulirus polyphagus
43,Panulirus ornatus
43,Panulirus regius
43,Panulirus argus
43,Panulirus echinatus
43,Panulirus penicillatus
43,Panulirus laevicauda
43,Panulirus homarus
43,Panulirus inflatus
43,Panulirus cygnus
43,Panulirus gracilis
43,Panulirus guttatus
43,Panulirus marginatus
43,Panulirus pascuensis
43,Panulirus stimpsoni
43,Panulirus albiflagellum
43,Panulirus spp
43,Jasus lalandii
43,Jasus frontalis
43,Jasus verreauxi
43,Jasus tristani
43,Jasus edwardsii
43,Jasus novaehollandiae
43,Jasus paulensis
43,Jasus spp
43,Justitia japonica
43,Justitia longimanus
43,Justitia mauritiana
43,Justitia chani
43,Justitia vericeli
43,Palinustus mossambicus
43,Palinustus truncatus
43,Palinustus unicornutus
43,Palinustus waguensis
43,Projasus bahamondei
43,Projasus parkeri
43,Palinurus mauritanicus
43,Palinurus elephas
43,Palinurus delagoae
43,Palinurus gilchristi
43,Palinurus charlestoni
43,Palinurus spp
43,Linuparus somniosus
43,Linuparus sordidus
43,Linuparus trigonus
43,Linuparus spp
43,Puerulus sewelli
43,Puerulus angulatus
43,Puerulus carinatus
43,Puerulus velutinus
43,Puerulus spp
43,Palinuridae
43,Thaumastocheles japonicus
43,Thaumastocheles zaleucus
43,Thaumastochelopsis wardi
43,Ibacus alticrenatus
43,Ibacus brevipes
43,Ibacus brucei
43,Ibacus ciliatus
43,Ibacus novemdentatus
43,Ibacus peronii
43,Ibacus pubescens
43,Parribacus antarcticus
43,Parribacus caledonicus
43,Parribacus holthuisi
43,Parribacus japonicus
43,Parribacus perlatus
43,Parribacus scarlatinus
43,Thenus orientalis
43,Thenus indicus
43,Thenus spp
43,Scyllarus batei
43,Scyllarus bertholdii
43,Scyllarus arctus
43,Scyllarus brevicornis
43,Scyllarus martensii
43,Scyllarus pygmaeus
43,Scyllarus rugosus
43,Scyllarus spp
43,Scyllarides latus
43,Scyllarides aequinoctialis
43,Scyllarides astori
43,Scyllarides brasiliensis
43,Scyllarides deceptor
43,Scyllarides delfosi
43,Scyllarides elisabethae
43,Scyllarides haanii
43,Scyllarides herklotsii
43,Scyllarides nodifer
43,Scyllarides roggeveeni
43,Scyllarides squammosus
43,Scyllarides tridacnophaga
43,Arctides antipodarum
43,Arctides guineensis
43,Arctides regalis
43,Evibacus princeps
43,Scyllaridae
43,Acanthacaris caeca
43,Acanthacaris tenuimana
43,Eunephrops bairdii
43,Eunephrops cadenasi
43,Eunephrops manningi
43,Nephropides caribaeus
43,Nephropsis stewarti
43,Nephropsis acanthura
43,Nephropsis aculeata
43,Nephropsis agassizii
43,Nephropsis atlantica
43,Nephropsis carpenteri
43,Nephropsis ensirostris
43,Nephropsis malhaensis
43,Nephropsis neglecta
43,Nephropsis occidentalis
43,Nephropsis rosea
43,Nephropsis suhmi
43,Nephropsis sulcata
43,Metanephrops mozambicus
43,Metanephrops andamanicus
43,Metanephrops challengeri
43,Metanephrops arafurensis
43,Metanephrops armatus
43,Metanephrops australiensis
43,Metanephrops binghami
43,Metanephrops boschmai
43,Metanephrops formosanus
43,Metanephrops japonicus
43,Metanephrops neptunus
43,Metanephrops rubellus
43,Metanephrops sagamiensis
43,Metanephrops sibogae
43,Metanephrops sinensis
43,Metanephrops thomsoni
43,Metanephrops velutinus
43,Metanephrops spp
43,Nephrops norvegicus
43,Homarus americanus
43,Homarus capensis
43,Homarus gammarus
43,Homarus spp
43,Thymopides grobovi
43,Thymops birsteini
43,Thymopsis nilenta
43,Nephropidae
43,Stereomastis sculpta
43,Stereomastis suhmi
43,Polycheles typhlops
43,Neoglyphea inopinata
43,Palibythus magnificus
43,Palinurellus gundlachi
43,Palinurellus wieneckii
43,Thalassina anomala
43,Upogebia capensis
43,Upogebia major
43,Upogebia pugettensis
43,Upogebia pusilla
43,Upogebia wuhsienweni
43,Callianassa australiensis
43,Callianassa biffari
43,Callianassa californiensis
43,Callianassa gigas
43,Callianassa japonica
43,Callianassa kraussi
43,Callianassa petalura
43,Callianassa turnerana
43,Callianassa tyrrhena
43,Callianassa spp
43,Acanthaxius caespitosa
43,Axiopsis baronai
43,Calocarides quinqueseriatus
43,Neaxius vivesi
43,Enoplometopus daumi
43,Enoplometopus debelius
43,Enoplometopus holthuisi
43,Enoplometopus occidentalis
43,Reptantia
44,Albunea lucasia
44,Lepidopa deamae
44,Petrochirus californiensis
44,Clibanarius panamensis
44,Emerita rathbunae
44,Emerita analoga
44,Emerita austroafricana
44,Hippa pacifica
44,Hippa strigillata
44,Hippa ovalis
44,Birgus latro
44,Pleuroncodes planipes
44,Pleuroncodes monodon
44,Munida hispida
44,Munida obesa
44,Munida propinqua
44,Munida refulgens
44,Munida tenella
44,Munida gregaria
44,Munida rugosa
44,Munida sarsi
44,Munida spp
44,Cervimunida johni
44,Uroptychus spp
44,Galathea nexa
44,Galatheidae
44,Neolithodes asperrimus
44,Neolithodes diomedeae
44,Neolithodes capensis
44,Paralithodes camtschaticus
44,Paralithodes platypus
44,Paralithodes brevipes
44,Paralithodes spp
44,Lithodes santolla
44,Lithodes murrayi
44,Lithodes maja
44,Lithodes ferox
44,Lithodes aequispina
44,Lithodes confundens
44,Lithodes spp
44,Paralomis granulosa
44,Paralomis aculeata
44,Paralomis spinosissima
44,Paralomis formosa
44,Paralomis anamerae
44,Paralomis verrilli
44,Paralomis longipes
44,Paralomis spp
44,Lithodidae
44,Diacanthurus rubricatus
44,Pagurus bernhardus
44,Paguridae
44,Sympagurus dimorphus
44,Pisidia longicornis
44,Anomura
45,Penaeus aztecus
45,Penaeus merguiensis
45,Penaeus californiensis
45,Penaeus duorarum
45,Penaeus schmitti
45,Penaeus japonicus
45,Penaeus stylirostris
45,Penaeus vannamei
45,Penaeus monodon
45,Penaeus plebejus
45,Penaeus chinensis
45,Penaeus kerathurus
45,Penaeus marginatus
45,Penaeus brasiliensis
45,Penaeus semisulcatus
45,Penaeus esculentus
45,Penaeus setiferus
45,Penaeus brevirostris
45,Penaeus indicus
45,Penaeus latisulcatus
45,Penaeus occidentalis
45,Penaeus penicillatus
45,Penaeus notialis
45,Penaeus paulensis
45,Penaeus subtilis
45,Penaeus canaliculatus
45,Penaeus longistylus
45,Penaeus silasi
45,Penaeus spp
45,Macropetasma africana
45,Protrachypene precipua
45,Metapenaeus monoceros
45,Metapenaeus affinis
45,Metapenaeus brevicornis
45,Metapenaeus macleayi
45,Metapenaeus stebbingi
45,Metapenaeus endeavouri
45,Metapenaeus joyneri
45,Metapenaeus dobsoni
45,Metapenaeus ensis
45,Metapenaeus alcocki
45,Metapenaeus bennettae
45,Metapenaeus conjunctus
45,Metapenaeus dalli
45,Metapenaeus demani
45,Metapenaeus eboracensis
45,Metapenaeus elegans
45,Metapenaeus insolitus
45,Metapenaeus intermedius
45,Metapenaeus kutchensis
45,Metapenaeus lysianassa
45,Metapenaeus moyebi
45,Metapenaeus papuensis
45,Metapenaeus tenuipes
45,Metapenaeus anchistus
45,Metapenaeus suluensis
45,Metapenaeus spp
45,Parapenaeus longirostris
45,Parapenaeus australiensis
45,Parapenaeus fissurus
45,Parapenaeus investigatoris
45,Parapenaeus lanceolatus
45,Parapenaeus longipes
45,Parapenaeus sextuberculatus
45,Parapenaeus politus
45,Parapenaeus spp
45,Parapenaeopsis stylifera
45,Parapenaeopsis atlantica
45,Parapenaeopsis acclivirostris
45,Parapenaeopsis arafurica
45,Parapenaeopsis cornuta
45,Parapenaeopsis coromandelica
45,Parapenaeopsis hardwickii
45,Parapenaeopsis hungerfordi
45,Parapenaeopsis maxillipedo
45,Parapenaeopsis nana
45,Parapenaeopsis probata
45,Parapenaeopsis sculptilis
45,Parapenaeopsis tenella
45,Parapenaeopsis uncta
45,Parapenaeopsis venusta
45,Parapenaeopsis gracillima
45,Parapenaeopsis balli
45,Parapenaeopsis spp
45,Xiphopenaeus kroyeri
45,Xiphopenaeus riveti
45,Xiphopenaeus spp
45,Trachypenaeus anchoralis
45,Trachypenaeus curvirostris
45,Trachypenaeus byrdi
45,Trachypenaeus constrictus
45,Trachypenaeus faoe
45,Trachypenaeus fulvus
45,Trachypenaeus fuscina
45,Trachypenaeus gonospinifer
45,Trachypenaeus granulosus
45,Trachypenaeus pacificus
45,Trachypenaeus sedili
45,Trachypenaeus similis
45,Trachypenaeus longipes
45,Trachypenaeus villaluzi
45,Trachypenaeus brevisuturae
45,Trachypenaeus spp
45,Penaeopsis rectacuta
45,Penaeopsis serrata
45,Penaeopsis balssi
45,Penaeopsis eduardoi
45,Metapenaeopsis acclivis
45,Metapenaeopsis andamanensis
45,Metapenaeopsis barbata
45,Metapenaeopsis borradailei
45,Metapenaeopsis crassissima
45,Metapenaeopsis dalei
45,Metapenaeopsis goodei
45,Metapenaeopsis hilarula
45,Metapenaeopsis lamellata
45,Metapenaeopsis lata
45,Metapenaeopsis mogiensis
45,Metapenaeopsis novaeguineae
45,Metapenaeopsis palmensis
45,Metapenaeopsis philippii
45,Metapenaeopsis rosea
45,Metapenaeopsis stridulans
45,Metapenaeopsis toloensis
45,Metapenaeopsis wellsi
45,Metapenaeopsis beebei
45,Metapenaeopsis kishinouyei
45,Metapenaeopsis mineri
45,Atypopenaeus formosus
45,Atypopenaeus stenodactylus
45,Artemesia longinaris
45,Penaeidae
45,"Xiphopenaeus, Trachypenaeus spp"
45,Plesiopenaeus edwardsianus
45,Aristaeomorpha foliacea
45,Aristaeomorpha woodmasoni
45,Aristeus antennatus
45,Aristeus varidens
45,Aristeus alcocki
45,Aristeus semidentatus
45,Aristeus virilis
45,Aristeus antillensis
45,Aristeus spp
45,Aristeidae
45,Chlorotocus crassicornis
45,Pandalus hypsinotus
45,Pandalus platyceros
45,Pandalus borealis
45,Pandalus jordani
45,Pandalus montagui
45,Pandalus danae
45,Pandalus goniurus
45,Pandalus kessleri
45,Pandalus nipponensis
45,Pandalus amplus
45,Pandalus spp
45,Heterocarpoides levicarina
45,Heterocarpus reedi
45,Heterocarpus dorsalis
45,Heterocarpus ensifer
45,Heterocarpus gibbosus
45,Heterocarpus laevigatus
45,Heterocarpus sibogae
45,Heterocarpus tricarinatus
45,Heterocarpus vicarius
45,Heterocarpus woodmasoni
45,Heterocarpus hayashii
45,Heterocarpus parvispina
45,Heterocarpus affinis
45,Heterocarpus hostilis
45,Heterocarpus grimaldii
45,Heterocarpus spp
45,Plesionika martia
45,Plesionika edwardsii
45,Plesionika acanthonotus
45,Plesionika alcocki
45,Plesionika antigai
45,Plesionika ensis
45,Plesionika gigliolii
45,Plesionika heterocarpus
45,Plesionika williamsi
45,Plesionika beebei
45,Plesionika carinirostris
45,Plesionika mexicana
45,Plesionika trispinus
45,Plesionika spp
45,Pandalopsis dispar
45,Pandalopsis japonica
45,Pandalopsis spp
45,Pantomus affinis
45,Dichelopandalus bonnieri
45,Parapandalus narval
45,Parapandalus spinipes
45,Pandalidae
45,"Pandalus spp, Pandalopsis spp"
45,Acetes erythraeus
45,Acetes indicus
45,Acetes japonicus
45,Acetes serrulatus
45,Acetes americanus
45,Acetes australis
45,Acetes chinensis
45,Acetes intermedius
45,Acetes sibogae
45,Acetes vulgaris
45,Sergestes lucens
45,Sergestidae
45,Microprosthema semilaeve
45,Stenopus hispidus
45,Acanthephyra curtirostris
45,Acanthephyra eximia
45,Acanthephyra spp
45,Hymenodora frontalis
45,Notostomus japonicus
45,Systellaspis braueri
45,Oplophorus spp
45,Oplophoridae
45,Nematopalaemon hastatus
45,Nematopalaemon schmitti
45,Nematopalaemon tenuipes
45,Palaemonetes varians
45,Palaemonetes vulgaris
45,Palaemonetes schmitti
45,Palaemon adspersus
45,Palaemon concinnus
45,Palaemon elegans
45,Palaemon gravieri
45,Palaemon longirostris
45,Palaemon macrodactylus
45,Palaemon maculatus
45,Palaemon northropi
45,Palaemon serratus
45,Palaemon ortmanni
45,Palaemon pacificus
45,Palaemon pandaliformis
45,Palaemon serrifer
45,Palaemon xiphias
45,Palaemon hancocki
45,Palaemon ritteri
45,Palaemon hiltoni
45,Palaemon spp
45,Lipkebe holthuisi
45,Palaemonidae
45,Hymenocera picta
45,Benthesicymus tanneri
45,Bentheogennema borealis
45,Glyphocrangon alata
45,Glyphocrangon spinulosa
45,Glyphocrangon sicaria
45,Glyphocrangon vicaria
45,Glyphocrangon lowryi
45,Glyphocrangon dentata
45,Argis lar
45,Crangon affinis
45,Crangon alaskensis
45,Crangon crangon
45,Crangon communis
45,Crangon franciscorum
45,Crangon nigricauda
45,Crangon nigromaculata
45,Crangon septemspinosa
45,Crangon spp
45,Pontocaris lacazei
45,Pontocaris pennata
45,Pontophilus spinosus
45,Sclerocrangon salebrosa
45,Sclerocrangon atrox
45,Sclerocrangon spp
45,Paracrangon areolata
45,Metacrangon procax
45,Notocrangon antarcticus
45,Crangonidae
45,Sicyonia brevirostris
45,Sicyonia carinata
45,Sicyonia cristata
45,Sicyonia dorsalis
45,Sicyonia galeata
45,Sicyonia ingentis
45,Sicyonia lancifera
45,Sicyonia stimpsoni
45,Sicyonia typica
45,Sicyonia burkenroadi
45,Sicyonia affinis
45,Sicyonia aliaffinis
45,Sicyonia disdorsalis
45,Sicyonia disedwardsi
45,Sicyonia martini
45,Sicyonia mixta
45,Sicyonia penicillata
45,Sicyonia picta
45,Sicyonia disparri
45,Sicyonia laevigata
45,Hadropenaeus lucasii
45,Mesopaeneus tropicalis
45,Cryptopenaeus catherinae
45,Pleoticus muelleri
45,Pleoticus robustus
45,Pleoticus spp
45,Hymenopenaeus aequalis
45,Hymenopenaeus doris
45,Hymenopenaeus spp
45,Solenocera agassizii
45,Solenocera africana
45,Solenocera choprai
45,Solenocera crassicornis
45,Solenocera florea
45,Solenocera geijskesi
45,Solenocera hextii
45,Solenocera koelbeli
45,Solenocera membranacea
45,Solenocera pectinata
45,Solenocera mutator
45,Solenocera melantho
45,Solenocera alfonso
45,Solenocera alticarinata
45,Solenocera australiana
45,Solenocera halli
45,Solenocera pectinulata
45,Solenocera acuminata
45,Solenocera algoensis
45,Solenocera spp
45,Haliporoides triarthrus
45,Haliporoides sibogae
45,Haliporoides diomedeae
45,Haliporoides spp
45,Solenoceridae
45,Nematocarcinus agassizii
45,Nematocarcinus africanus
45,Nematocarcinus spp
45,Lipkius holthuisi
45,Nematocarcinidae
45,Glyphus marsupialis
45,Leptochela gracilis
45,Pasiphaea japonica
45,Pasiphaea multidentata
45,Pasiphaea sivado
45,Pasiphaea tarda
45,Rhynchocinetes typus
45,Rhynchocinetes durbanensis
45,Campylonotus rathbunae
45,Alpheus bisincisus
45,Alpheus brevicristatus
45,Alpheus digitalis
45,Alpheus euphrosyne
45,Alpheus glaber
45,Alpheus gracilipes
45,Alpheus heterochaelis
45,Alpheus hoplocheles
45,Alpheus japonicus
45,Alpheus spongiarum
45,Alpheus stephensoni
45,Alpheus sublucanus
45,Ogyrides orientalis
45,Eualus leptognathus
45,Eualus macilentus
45,Eualus sinensis
45,Eualus pusiolus
45,Exhippolysmata ensirostris
45,Exhippolysmata hastatoides
45,Exhippolysmata oplophoroides
45,Heptacarpus brevirostris
45,Heptacarpus futilirostris
45,Heptacarpus geniculatus
45,Heptacarpus pandaloides
45,Latreutes acicularis
45,Latreutes anoplonyx
45,Latreutes laminirostris
45,Latreutes planirostris
45,Lysmata californica
45,Lysmata seticaudata
45,Lysmata vittata
45,Lysmata amboinensis
45,Lysmata debelius
45,Spirontocaris lilljeborgii
45,Spirontocaris spinus
45,Saron neglectus
45,Hippolyte varians
45,Processa canaliculata
45,Processa edulis
45,Processa peruviana
45,Processa spp
45,Natantia
46,Nematoscelis gracilis
46,Nematoscelis megalops
46,Nyctiphanes simplex
46,Nyctiphanes capensis
46,Nyctiphanes australis
46,Euphausia superba
46,Euphausia crystallorophias
46,Euphausia frigida
46,Euphausia triacantha
46,Euphausia vallentini
46,Euphausia nana
46,Euphausia pacifica
46,Euphausia lucens
46,Euphausia eximia
46,Euphausia distinguenda
46,Euphausia tenera
46,Euphausia diomedeae
46,Euphausia similis
46,Euphausia lamelligera
46,Euphausia americana
46,Euphausia gibboides
46,Euphausia hanseni
46,Euphausia spp
46,Thysanoessa macrura
46,Thysanoessa raschii
46,Thysanoessa inermis
46,Thysanoessa vicina
46,Thysanoessa spinifera
46,Thysanoessa longipes
46,Thysanoessa gregaria
46,Thysanoessa longicaudata
46,Meganyctiphanes norvegica
47,Artemia salina
47,Artemia franciscana
47,Artemia persimilis
47,Artemia urmiana
47,Artemia sinica
47,Artemia tunisiana
47,Artemia spp
47,Artemiidae
47,Calanus finmarchicus
47,Acartia tonsa
47,Copepoda
47,Smilium zancleanum
47,Scalpellidae
47,Lepas anatifera
47,Lepas pectinata
47,Lepas spp
47,Lepadidae
47,Austromegabalanus psittacus
47,Megabalanus tintinnabulum
47,Bathylasmatidae
47,Pollicipes pollicipes
47,Pollicipes elegans
47,Pollicipes polymerus
47,Semibalanus balanoides
47,Tanaidacea
47,Aega monophthalma
47,Acutiserolis spp
47,Serolis gracilis
47,Antarcturus oryx
47,Arcturides cornutus
47,Euneognathia gigas
47,Isopoda
47,Eurythenes gryllus
47,Themisto gaudichaudii
47,Onisimus litoralis
47,Gammarus setosus
47,Gammarus wilkitzkii
47,Amphipoda
47,Squilla empusa
47,Squilla mantis
47,Squilla aculeata
47,Squilla biformis
47,Squilla mantoidea
47,Squilla bigelowi
47,Squilla panamensis
47,Squilla parva
47,Squilla cadenati
47,Oratosquilla oratoria
47,Cloridopsis scorpio
47,Cloridopsis dubia
47,Erugosquilla woodmasoni
47,Erugosquilla massavensis
47,Miyakea nepa
47,Oratosquillina gravieri
47,Oratosquillina quinquedentata
47,Oratosquillina perpensa
47,Oratosquillina solicitans
47,Squillidae
47,Odontodactylus scyllarus
47,Raoulius cultrifer
47,Lysiosquilla desaussurei
47,Lysiosquilla panamica
47,Lysiosquilla hoevenii
47,Lysiosquilla scabricauda
47,Lysiosquillina maculata
47,Harpiosquilla harpax
47,Harpiosquilla raphidea
47,Hemisquilla ensigera
47,Parasquilla similis
47,Stomatopoda
47,Crustacea
51,Cipangopaludina chinensis
51,Megalonaias nervosa
51,Pleurobema cordatum
51,Ellipsaria lineolata
51,Margaritifera margaritifera
51,Margaritifera falcata
51,Villosa iris
51,Lampsis fasciola
51,Pygadon grandis
51,Anodonta cygnea
51,Hyriopsis cumingii
51,Hyriopsis schlegelii
51,Cristaria plicata
51,Sinanodonta woodiana
51,Batissa violacea
51,Polymesoda aequilatera
51,Polymesoda caroliniana
51,Polymesoda erosa
51,Polymesoda expansa
51,Polymesoda triangula
51,Polymesoda inflata
51,Polymesoda arctata
51,Polymesoda bengalensis
51,Polymesoda spp
51,Villorita cyprinoides
51,Corbicula japonica
51,Corbicula manilensis
51,Corbicula fluminea
51,Corbicula spp
51,Dreissena polymorpha
51,Mollusca
52,Littorina littorea
52,Littorina spp
52,Littoraria scabra
52,Tectarius grandinatus
52,Tectarius coronatus
52,Tectarius pagodus
52,Nodilittorina pyramidalis
52,Hexaplex nigritus
52,Hexaplex radiax
52,Hexaplex ambiguus
52,Hexaplex princeps
52,Hexaplex cichoreum
52,Hexaplex angularis
52,Hexaplex spp
52,Murex pecten
52,Murex ternispina
52,Murex trapa
52,Murex tribulus
52,Murex scolopax
52,Murex spp
52,Phyllonotus brassica
52,Phyllonotus erythrostoma
52,Phyllonotus regius
52,Phyllonotus trunculus
52,Phyllonotus margaritensis
52,Phyllonotus pomum
52,Phyllonotus duplex
52,Thais chocolata
52,Thais calloensis
52,Thais haemastoma
52,Thais melones
52,Thais aculeata
52,Thais alouina
52,Thais armigera
52,Thais bufo
52,Thais tuberosa
52,Thais deltoidea
52,Thais coronata
52,Thais nodosa
52,Thais spp
52,Purpura pansa
52,Purpura panama
52,Purpura persica
52,Calotrophon turritus
52,Cymia tecta
52,Cymia lacera
52,Haustellum recurvirostris
52,Haustellum haustellum
52,Haustellum chrysostoma
52,Haustellum donmoorei
52,Haustellum messorius
52,Bolinus brandaris
52,Bolinus cornutus
52,Ocenebra erinacea
52,Hadriania craticuloides
52,Muricopsis cristatus
52,Chicoreus brunneus
52,Chicoreus ramosus
52,Chicoreus torrefactus
52,Chicoreus brevifrons
52,Chicoreus virgineus
52,Chicoreus spp
52,Nassa francolina
52,Nassa serta
52,Vexilla vexillum
52,Rapana venosa
52,Rapana rapiformis
52,Rapana spp
52,Concholepas concholepas
52,Acanthina monodon
52,Chorus giganteus
52,Muricidae
52,Haliotis corrugata
52,Haliotis cracherodii
52,Haliotis fulgens
52,Haliotis rufescens
52,Haliotis sorenseni
52,Haliotis assimilis
52,Haliotis asinina
52,Haliotis discus
52,Haliotis gigantea
52,Haliotis glabra
52,Haliotis midae
52,Haliotis ovina
52,Haliotis rubra
52,Haliotis tuberculata
52,Haliotis diversicolor
52,Haliotis planata
52,Haliotis varia
52,Haliotis kamtschatkana
52,Haliotis spadicea
52,Haliotis iris
52,Haliotis laevigata
52,Haliotis roei
52,Haliotis scalaris
52,Haliotis cyclobates
52,Haliotis spp
52,Tegula pellisserpentis
52,Tegula spp
52,Monodonta articulata
52,Monodonta turbinata
52,Monodonta mutabilis
52,Monodonta labio
52,Monodonta nebulosa
52,Calliostoma conulus
52,Calliostoma granulatum
52,Calliostoma gualterianum
52,Calliostoma laugieri
52,Calliostoma zizyphinum
52,Clanculus jussieui
52,Gibbula adansoni
52,Gibbula albida
52,Gibbula ardens
52,Gibbula divaricata
52,Gibbula fanulum
52,Gibbula magus
52,Gibbula philberti
52,Gibbula rarilineata
52,Gibbula richardi
52,Gibbula umbilicaris
52,Gibbula varia
52,Trochus conus
52,Trochus maculatus
52,Trochus niloticus
52,Trochus hanleyanus
52,Jujubinus exasperatus
52,Tectus pyramis
52,Tectus fenestratus
52,Tectus dentatus
52,Umbonium vestiarium
52,Umbonium costatum
52,Cittarium pica
52,Phorcus atratus
52,Phorcus sauciatus
52,Astrea turbanica
52,Astrea undosa
52,Astrea spirata
52,Astrea rugosa
52,Turbo fluctuosus
52,Turbo cornutus
52,Turbo saxosus
52,Turbo squamiger
52,Turbo sarmaticus
52,Turbo argyrostomus
52,Turbo chrysostomus
52,Turbo marmoratus
52,Turbo petholatus
52,Turbo setosus
52,Turbo bruneus
52,Turbo cinereus
52,Turbo coronatus
52,Turbo crassus
52,Turbo canaliculatus
52,Turbo castanea
52,Turbo spp
52,Homalopoma sanguineum
52,Astralium calcar
52,Lithopoma caelatum
52,Lithopoma tecta
52,Lithopoma tuber
52,Lambis lambis
52,Lambis truncata
52,Lambis chiragra
52,Lambis crocata
52,Lambis millepeda
52,Lambis scorpius
52,Lambis spp
52,Strombus gigas
52,Strombus galeatus
52,Strombus gracilior
52,Strombus peruvianus
52,Strombus granulatus
52,Strombus aurisdianae
52,Strombus bulla
52,Strombus canarium
52,Strombus gibberulus
52,Strombus labiatus
52,Strombus lentiginosus
52,Strombus luhuanus
52,Strombus urceus
52,Strombus dentatus
52,Strombus epidromis
52,Strombus latissimus
52,Strombus marginatus
52,Strombus mutabilis
52,Strombus sinuatus
52,Strombus variabilis
52,Strombus costatus
52,Strombus gallus
52,Strombus pugilis
52,Strombus raninus
52,Strombus latus
52,Strombus tricornis
52,Strombus spp
52,Terebellum terebellum
52,Tibia fusus
52,Strombidae
52,Buccinum undatum
52,Buccinum humphreysianum
52,Buccinum spp
52,Solenosteira gatesi
52,Buccinulum corneum
52,Cantharus dorbignyi
52,Cantharus undosus
52,Pisania striata
52,Babylonia areolata
52,Babylonia lutosa
52,Babylonia spirata
52,Babylonia spp
52,Neobuccinum eatoni
52,Trophon albolabratus
52,Trophon spp
52,Pareuthria cerealis
52,Pareuthria spp
52,Austrofusus chathamensis
52,Austrofusus glans
52,Austrofusus spp
52,Aeneator recens
52,Melongena patula
52,Melongena melongena
52,Melongena spp
52,Pugilina cochlidium
52,Pugilina colosseus
52,Pugilina ternatana
52,Pugilina morio
52,Pugilina spp
52,Busycon carica
52,Busycon sinistrum
52,Busycon spp
52,Volema myristica
52,Busycotypus canaliculatus
52,Bufonaria nana
52,Bufonaria crumena
52,Bufonaria rana
52,Bursa bufonia
52,Tutufa bubo
52,Tutufa rubeta
52,Bursidae
52,Phalium centiquadratum
52,Phalium saburon
52,Phalium bandatum
52,Phalium areola
52,Phalium glaucum
52,Phalium spp
52,Cassidaria echinophora
52,Cassidaria tyrrhena
52,Cassis cornuta
52,Cassis flammea
52,Cassis madagascariensis
52,Cassis tuberosa
52,Cassis tessellata
52,Cassis spp
52,Cypraecassis rufa
52,Semicassis granulata
52,Cassidae
52,Strombina fusinoidea
52,Pyrene scripta
52,Crepidula aculeata
52,Crepidula excavata
52,Crepidula onyx
52,Crepidula gibbosa
52,Crepidula unguiformis
52,Crepidula goreensis
52,Crepidula fornicata
52,Crepidula spp
52,Crucibulum scutellatum
52,Crucibulum spp
52,Calyptraea chinensis
52,Fusinus dupetitthouarsi
52,Fusinus rostratus
52,Fusinus syracusanus
52,Fusinus colus
52,Fusinus nicobaricus
52,Fusinus closter
52,Pleuroploca princeps
52,Pleuroploca salmo
52,Pleuroploca trapezium
52,Pleuroploca spp
52,Fasciolaria lignaria
52,Fasciolaria tulipa
52,Fasciolaria spp
52,Latirolagena smaragdula
52,Latirus polygonus
52,Latirus infundibulum
52,Leucozonia nassa
52,Megathura crenulata
52,Fissurella virescens
52,Fissurella barbadensis
52,Fissurella nimbosa
52,Fissurella nubecula
52,Fissurella coarctata
52,Fissurella spp
52,Stromboli beebei
52,Diodora listeri
52,Diodora spp
52,Lottia gigantea
52,Lottia limatula
52,Lottia spp
52,Patelloida saccharina
52,Patelloida striata
52,Scurria plana
52,Scurria spp
52,Natica broderipiana
52,Natica chemnitzii
52,Natica euzona
52,Natica stellata
52,Natica tigrina
52,Natica vitellus
52,Natica gualteriana
52,Natica lineata
52,Natica adansoni
52,Natica collaris
52,Natica fulminea
52,Natica marochiensis
52,Natica turtoni
52,Natica spp
52,Naticarius hebraeus
52,Naticarius stercus-muscarum
52,Naticarius dillwyni
52,Naticarius vittatus
52,Neverita josephinia
52,Neverita albumen
52,Neverita peselephanti
52,Lunatia catena
52,Lunatia fusca
52,Lunatia guillemini
52,Lunatia pulchella
52,Payraudeautia intricata
52,Tectonatica filosa
52,Polinices didyma
52,Polinices mammilla
52,Polinices melanostoma
52,Polinices sebae
52,Sinum concavum
